cod_mun,n_dom_amostra,n_pes_amostra,dom_pond,pop_pond,a10b_parede_alvenaria,a11_adensamento,a12_proprio_quit,a13_alugado,a14_apartamento,a15_moradores,a16_com_criancas,a17_resp_mulher,a18_idade_resp,a19_rdpc_mediana,a19b_rdpc_media,a19c_rdpc_sm,a2_agua_rede,a20_rdpc_baixa,a22_energia,a23_esgoto_adeq,a25_urbano,a26_radio,a27_geladeira,a28_televisao,a29_automovel,a3_agua_dentro,a30_fogao_lenha,a31_telefone,a32_comodos,a33_dormitorios,a4_esgoto_rede,a5_esgoto_inadeq,a7_banheiro_excl,a7b_sem_banheiro,b1_alfabetizacao,b10_sem_instrucao,b11_alfab_resp,b1z_alfab_naonulo_15mais,b1z_alfab_naonulo_5a14,b1z_alfab_naonulo_geral,b2_analf_60mais,b3_freq_6a14,b4_freq_15a17,b6_fund_completo,b7_medio_completo,b8_superior_comp,c1_participacao,c10_raz_rend_sexo,c10a_rend_fem,c10b_rend_masc,c11_raz_rend_raca,c11a_rend_pretos_pardos,c11b_rend_brancos,c13_beneficio,c2_desocupacao,c3_ocupacao,c5_previdencia,c7_rend_trab_med,c8_rend_total_med,c9_sem_rendimento,d1a_branca,d1b_preta,d1c_amarela,d1d_parda,d2_idade_mediana,d3_envelhecimento,d5_pop_0a5,d6_pop_65mais,d7_razao_sexo,e1_nao_natural,e2_migrante_5anos,e3_estrangeiro,f1_tamanho_familia,f2_resp_mulher,f3_idade_resp
5209101,1555,6675,6116,26937,87.51,43.79,46.7,23.31,0,4.34,67.5,12.27,41.85,643.37,1263.58,1.17,45.06,44.04,60.12,11.23,68.41,69.66,32.83,45.84,23.36,47.7,33.93,10.39,5.18,1.9,10.76,63.55,67.44,25.56,67.19,39.92,58.61,98.84,98.24,98.39,73.1,60.76,48.08,8.66,5.2,0.7,52.14,0.293,909.58,3104.88,0.525,1492.38,2842.81,3.73,0.09,52.09,30.92,2610.81,2521.58,37.01,77.76,4.13,0.17,17.94,19,0.08,16.5,3.02,1.07,50.32,19.87,0.06,4.15,14.21,41.3
5209200,591,2622,2120,10028,92.78,50.42,46.89,16.42,0,4.67,70.61,12.45,41.88,521.65,868.88,0.8,26.04,53.13,53.11,0,53.68,63.72,24.95,39.53,9.69,36.51,44.01,3.44,4.84,1.94,0,69.53,60.64,30.51,68.78,44.28,57.95,99.05,98.23,98.44,63.88,64.67,55.54,6.35,3.58,1.04,44.28,0.344,822.6,2389.7,0.614,1533.16,2496.7,5.14,0.51,44.05,42.58,2151.09,2034.79,41.79,53.4,3.14,0.35,43.11,17,0.06,18.76,2.76,1.06,57.5,27.3,0.08,4.51,13.56,41.49
5209309,749,3912,3185,17801,53.22,60.28,66.73,11.21,0.09,5.52,80.09,7.63,41.71,355.01,632.72,0.58,29.98,66.8,17.36,2.67,51.52,52.24,14.01,4.67,13.76,16.57,59.06,2.81,4.6,2.01,0,32.68,32.71,65.14,64.46,45.48,,,,,73.46,53.17,56.18,5.78,3.04,0.45,42.31,0.604,1317.88,2181.1,0.817,1881.29,2301.99,2.39,2.95,41.06,24.27,2066.97,2024.39,53.61,33.17,5.04,0,61.79,16,0.06,21.07,2.61,1.04,55.6,24.48,0.07,5.32,8.78,41.37
5209408,196,1128,756,3978,52.27,55.82,76.46,2.65,0,5.3,75.93,8.27,42.17,156.5,207.84,0.19,7.8,94.65,5.42,0,14.68,45.83,4.17,1.19,5.82,6.48,97.22,0.66,5.02,2.08,0,16.4,14.53,84.27,42.54,67.11,33.86,99.56,98.42,98.89,83.02,24.52,26.45,0,0,0,35.22,1.123,1161.34,1033.74,0.981,1036.28,1056.35,0.7,0.77,34.95,11,1046.14,1037.98,69.03,4.81,1.51,0,93.67,15,0.05,23.61,2.55,1.08,11.76,7.91,0,5.2,8.52,41.97
5209507,1782,9144,7286,38653,81.86,52.62,59.07,24.31,0.08,5.24,76.65,15.7,42.18,541.22,1134.83,1.05,18.28,49.67,37.72,0.58,80.22,56.22,26.86,32.09,20.84,28.07,33.93,9.2,5,2.11,0,70.15,61.89,29.56,76.53,38.93,,,,,67.09,65.38,64.22,11.88,7.54,1.38,47.12,0.364,1172.4,3220.48,0.529,2045.3,3865.96,2.58,1.05,46.63,40.16,2692.97,2646.78,42.26,33.36,5.59,0.02,61.03,17,0.06,18.77,2.7,1,61.31,25.95,0.08,4.91,17.52,41.57
5209606,187,899,661,3283,98.34,52.04,54.77,10.59,0,4.88,72.47,11.16,41.98,330.92,548.89,0.51,0,72.31,39.33,0,54.61,72.16,13.46,22.69,14.67,13.31,75.95,4.11,5.28,2.04,0,55.98,50,45.33,65.64,43.65,53.38,99.34,100,99.63,60.54,64.39,54.86,5.01,2.16,0.26,48.58,1.151,1746.94,1517.16,0.597,978.34,1637.88,2.66,0,48.58,17.57,1601.87,1562.37,47.11,88.35,7.26,0,4.39,16,0.07,18.31,2.95,1.11,55.1,26.11,0.12,4.76,11.55,41.89
5209705,469,2140,1700,8559,86.82,46.24,57.18,6.94,0,4.77,66,10.86,42.36,365.16,670.21,0.62,0,68.54,47.53,1.29,38.29,81.59,20.86,37.65,15.88,32.35,67.88,0.83,5.4,2.11,0,51.59,49.67,47.94,71.41,47.1,60.79,98.66,99.03,98.75,64.85,57.26,58.68,5.5,2.58,0.49,37.57,0.646,1290.13,1998.59,0.673,1404.53,2087.33,3.62,0.6,37.34,43.62,1918.48,1873.73,52.62,70.11,1.55,0.05,28.3,18,0.08,17.06,3.38,1.09,36,21.35,0.06,4.53,11.76,41.87
5209804,258,1277,985,4813,80.31,44.59,64.73,8.77,0,4.88,71.78,14.36,43.01,347.77,749.37,0.69,0,69.92,34.62,1.02,51.47,63.76,16.85,18.55,19.92,21.22,63.81,0,5.66,2.33,0,58,53.24,41.96,70.67,43.09,62.84,99.32,98.13,98.4,63.55,68.61,60.66,5.99,2.76,0.17,45.01,0.183,609.99,3335.6,0.366,1063.89,2905.43,3.03,0.19,44.92,29.37,2735.48,2620.43,54.11,87.03,2.75,0,10.22,17,0.07,15.66,2.72,1.07,46.77,10.67,0,4.68,15.47,42.55
5209903,380,2138,1476,7974,47.58,56.11,82.66,8.06,0,5.33,79,12.82,41.99,456.45,767.44,0.71,15.11,58.11,24.39,3.93,50.68,48.1,12.76,12.08,12.67,17.23,78,7.33,5,2.1,0,40.79,41.71,58.08,55.17,57.54,45.71,99.32,97.21,98.29,82.05,55.31,35.61,3.87,1.64,0.16,42.94,0.35,854.13,2439.07,0.57,2043.87,3588.65,2.73,0,42.94,17.66,2212.91,2136.28,46.74,5.02,12.45,0,82.53,16,0.05,21.75,2.25,1.02,37.07,19.95,0.08,5.05,14.1,41.56
5210000,1703,8054,6660,31430,96.62,42.82,49.31,23.8,0.2,4.7,70.44,15.66,42.73,554,1047.32,0.97,46.98,49.21,72.49,7.04,76.41,74.13,38.37,57.42,19.47,50.08,30.62,13.06,5.41,2.13,0.93,81.1,75.75,11.9,77.23,34.96,70.44,98.73,98.41,98.44,61.55,68.46,57.01,12.76,7.55,2.15,49.08,0.368,1108.17,3008.95,0.544,1504.72,2766.33,4.27,0.85,48.66,62.09,2562.96,2437.59,41.78,76.06,3.92,0.15,19.87,19,0.08,14.75,3.17,1,47.97,17.4,0.17,4.51,16.58,42.42
5210109,1165,5113,4530,20384,93.36,38.32,54.03,17.66,0.24,4.45,64.35,16.56,44.8,526.26,938.76,0.87,57.48,54.49,59.01,27.84,71.21,72.63,29.43,46,23.7,43.5,55.48,7.88,5.77,2.08,26.11,46.16,66.9,26.37,76.25,34.77,70.85,99.24,98.94,99.1,54.22,72.1,57.45,11.8,7.61,1.72,47,0.349,877.15,2516.05,0.659,1461.13,2215.87,9.48,0.32,46.85,47.41,2104.03,1966.57,36.07,70.56,4.9,0,24.54,19,0.12,15.22,4.41,1.03,25.98,10.29,0.14,4.19,18.43,44.03
5210208,1511,7030,5817,27248,86.28,41.82,59.27,20.87,0.52,4.63,70.83,14.6,42.27,537.3,944.26,0.87,25.39,50.83,59,0.14,79.7,54.71,32.93,43.48,16.6,41.06,33.44,8.42,5.35,2.1,0,82.86,71.81,17.11,75.27,38.01,67.31,99.28,99.12,99.06,71.83,71.23,56.6,8.25,5.03,0.89,51.26,0.39,977.3,2503.08,0.859,1868.83,2175.61,3.78,0.64,50.93,30.73,2111.89,2033.44,37.97,55.89,2.9,0,41.21,18,0.08,14.42,3.13,1.02,57.22,26.11,0.03,4.49,15.98,41.96
5210307,193,915,732,3583,74.59,51.64,65.16,6.01,0,4.81,68.44,12.75,43.81,586.86,1156.21,1.07,0,46.04,27.05,0,42.9,65.85,17.76,16.26,15.03,14.62,72.27,0,5.16,1.94,0,44.13,41.12,55.87,73.14,39.97,58.79,98.29,100,99.02,64.32,65,47.71,4.43,3.38,0.53,55.04,0.45,1322.42,2938.67,0.401,1805.42,4497.18,3.32,1.08,54.44,22.47,2608.69,2584.61,35.37,32.91,3.88,0,63.22,17,0.08,17.35,3.46,1.17,63.72,28.46,0,4.61,13.07,43.6
5210406,1389,6267,5218,25822,90.88,42.53,50.73,12.37,0,4.92,72.59,12.26,42.74,446.01,804,0.74,33.08,59.28,44.27,4.54,48.43,67.05,20.78,36.43,16,31.32,64.78,4.38,5.34,2.24,2.78,56.37,55.66,40.02,72.58,44.35,65.51,97.73,96.47,96.97,62.12,63.41,49.62,7.51,4.24,0.6,42.47,0.404,985.47,2438.26,0.802,1886.86,2352.2,4.06,1.09,42,38.49,2215.31,2145.78,47.97,58.55,3.07,0.46,37.93,18,0.07,16.89,2.81,1.05,32.92,9.81,0.12,4.74,13.45,42.18
5210505,606,3029,2413,13940,34.44,62.13,89.14,3.03,0,5.71,78.82,10.31,44.46,198.88,263.92,0.24,0,90.23,3.15,0,18.94,35.52,0.84,0.12,2.78,0.54,88.73,0,4.06,2.03,0,18.77,17.26,81.91,56.03,52.37,,,,,81.74,28.96,56.55,1.76,0.76,0.08,32.84,0.603,628.82,1042.64,0.786,891.09,1133.08,4.95,1.1,32.48,6.77,1044.5,977.82,60.54,33.99,9.33,0,56.68,16,0.07,19.82,3.34,1.07,24.02,5.69,0.01,5.46,12.82,43.83
5210604,356,1750,1462,7130,92.02,46.71,42.1,13.05,0.27,4.83,73.94,13.36,42.61,211.11,391.47,0.36,41.31,78.22,33.72,0.75,51.71,69.94,15.39,21.96,9.78,25.85,70.52,4.65,4.96,2.12,0,48.36,44.91,51.17,62.48,45.5,49.89,96.97,99.24,97.87,72.98,46.19,37.23,3.3,2,0,44.75,0.349,666.58,1911.2,0.729,1334.45,1830.29,3.17,1.43,44.11,19.29,1757.78,1619.73,65.25,50.48,2.12,0,47.4,17,0.06,17.13,2.57,1.06,48.09,14.39,0,4.78,14.62,42.11
5210703,692,3394,2741,14123,6.08,65.82,93.45,1.65,0.15,5.16,75.52,10.39,43.77,391.24,540.02,0.5,0,66.93,5.69,0,6.57,48.61,3.18,4.47,1.83,1.32,85.99,0.15,4,1.7,0,28.15,27.04,72.41,48.81,68.79,,,,,74.88,22.86,27.79,1.68,0.32,0,49.12,0.572,889.3,1555.65,0.888,1386.88,1561.46,2.99,1.26,48.5,6.89,1435.53,1404.6,40.85,11.47,5.32,0.39,82.83,17,0.09,21.25,4.23,1.04,46.7,19.62,0.06,4.86,12.19,43.3
5210802,328,1442,1395,6289,44.66,35.05,50.83,10.93,0,4.55,70.18,6.48,41.57,521.65,1021.37,0.94,17.78,52.7,32.04,0.36,46.24,75.22,22.19,16.52,20.33,23.73,69.83,4.38,5.31,2.19,0,57.28,56.89,42.89,72.75,47.08,63.41,99.18,98.36,98.78,67.77,41.19,27.01,4.73,2.54,0.75,48.92,0.38,1083.45,2847.56,0.538,1500.55,2789.41,2.15,0.48,48.69,18.54,2671.77,2572.13,47.85,85.24,1.8,0,12.97,19,0.08,15.85,3.36,1.17,57.34,32.57,0,4.36,6.8,41.42
5210901,745,3895,2810,14225,73.75,43.49,59.71,11.78,0,5,72.53,13.28,43.37,347.77,688.24,0.64,29.32,69.3,32.56,0.68,45.27,60.61,16.49,22.84,13.7,26.37,69.64,6.43,5.5,2.26,0,55.45,50.3,45.59,64.97,54.51,55.95,96.02,96.83,96.21,69.27,54.69,52.36,5.93,3.04,0.78,43.57,0.343,733.82,2141.28,0.602,1607.66,2668.63,4.44,1.04,43.11,31.04,1920.82,1843.44,47.78,24.43,5.28,1.57,68.71,17,0.08,17.06,3.34,1.06,47.24,16,0.03,4.8,13.84,43.11
5211008,640,3198,2246,10824,81.26,41.81,51.69,12.15,0,4.77,68.43,10.25,42.4,434.71,861.03,0.8,0,61.07,34.06,1.42,51.96,69.55,18.77,24.35,15.09,27.06,69.46,2.81,5.49,2.22,0,62.1,58.79,37.05,71.89,50.54,63.3,98.59,98.36,98.33,65.02,51.48,45.35,4.33,2.05,0,43.57,0.455,885.5,1947.29,0.803,1618.54,2016.78,2.9,0.93,43.17,30.46,1862.73,1812.1,48.16,51.02,4.39,0,44.59,18,0.06,16.22,2.34,1.08,54.57,24.92,0,4.75,10.91,42.06
5211107,207,1245,765,4361,25.88,59.84,81.44,0.52,0,5.55,81.7,4.88,39.19,391.24,650.48,0.6,0,63.29,11.5,1.18,29.02,41.44,2.1,1.7,8.37,4.97,90.2,0.52,4.37,2.02,0,26.27,26.68,73.32,51.12,68.21,,,,,69.42,17.32,15.09,3.02,0.42,0,37.48,0.315,812.06,2575.92,0.737,2234.67,3031.23,1.38,0,37.48,13.45,2509.9,2416.21,57.83,29.69,1.41,0.07,68.83,16,0.03,23.37,1.58,1.17,64.73,38.89,0,5.17,7.87,38.95
5211206,1653,7791,6219,30358,94.6,43.33,60.15,10.97,0,4.86,74.11,12.8,41.66,347.77,592.01,0.55,33.33,70.62,39.04,3.2,51.94,59.77,20.2,30.91,12.07,31.55,64.4,4.38,5.43,2.23,0,63.32,61.51,34.61,65.13,55.03,61.07,99.33,97.1,98.06,73.3,61.82,53.45,5.74,3.66,0.4,40.22,0.508,939.32,1848.33,0.869,1556.8,1792.47,2.89,2.37,39.27,24.24,1760.99,1688.26,50.39,56.56,3.29,0.28,39.86,17,0.06,17.1,2.56,1.05,31.55,6.74,0.06,4.75,13.64,41.34
5211305,294,1376,1207,5579,43.8,45.65,44.05,4.75,0,4.61,73.49,4.28,40.98,521.65,1302.77,1.2,0,55.92,17.65,10.44,24.03,72.32,13.67,9.39,23.61,29.32,86,0.25,5.62,2.1,0,28.8,30.38,62.56,74.56,33.47,65.27,99.57,98.65,99.1,58.3,48.89,26.49,3.56,1.46,0.46,45.51,0.247,814.77,3298.26,0.403,1627.62,4040.98,0.97,1.12,44.99,15.73,3212.78,3168.06,46.92,65.76,7.36,0,26.88,18,0.05,18.69,2.24,1.2,50.83,32.92,0,4.45,4.17,40.92
5211404,538,2542,1976,9770,91.04,46.98,46.2,16.5,0.15,4.91,73.68,15.53,43.72,401.67,646.92,0.6,42,63.62,57.14,0.35,59.51,70.53,25.63,41.3,13.71,34.92,56.48,6.83,5.28,2.15,0,84.16,71.82,16.15,71.32,41.59,66.25,98.97,98.05,98.35,58.61,70.28,56.72,7.37,4.45,0.54,45.75,0.435,861.14,1979.27,0.881,1480.2,1680.12,5.98,0.91,45.33,55.18,1706.49,1635.61,45.33,61.18,1.91,0.94,35.97,18,0.09,15.5,3.59,1,49.63,15.84,0.03,4.73,15.87,43.38
5211503,4530,19687,17709,78049,87.48,41.63,44.14,30.12,0.72,4.36,68.07,13.32,41.56,625.98,1466.92,1.36,48.73,43.69,72.88,28.68,79.46,75.87,44.28,57.85,19.4,54.05,22.92,9.97,5.04,2,27.61,58.38,72.73,13.24,74.05,37.28,67.04,98.72,97.93,98.34,63.54,67.17,55.12,9.39,6,1.33,49.86,0.312,1112.64,3563.84,0.53,1879.54,3543.12,3.47,0.78,49.47,47.91,2936.57,2895.71,38.84,63.38,5.59,0.12,30.9,20,0.08,15.39,2.87,1.04,49.35,15.63,0.14,4.16,14.68,41.21
5211602,213,1036,884,4269,70.25,42.87,70.59,5.66,0,4.67,73.76,6.3,41.29,434.71,695.85,0.64,0,60.07,23.08,0.9,34.16,67.05,9.88,19.77,19.57,16.06,83.82,0.34,5.62,2.18,0,43.2,41.4,55.32,67.66,41.59,55.38,98.86,98.67,98.76,69.02,48.35,46.2,4.79,3.84,0.57,43.99,0.516,1023.48,1984.83,0.648,1389.84,2145.79,1.58,1.34,43.4,21.77,1894.87,1839.72,52.01,66.76,4.26,0,28.98,18,0.06,17.15,2.72,1.16,48.91,20.51,0,4.41,8.87,41.06
5211701,530,2370,2349,10981,79.15,55.35,54.36,13.45,0,4.64,70.54,10.16,42.97,469.49,781.81,0.72,0,56.25,41.29,0.43,23.07,63.64,18.96,27.21,18.8,26.35,60.95,0.38,5.05,1.85,0,61.43,55.84,38.64,67.88,48.77,57.36,97.67,99.09,98.15,73.27,65.77,55.14,5.3,3.99,0.21,46.99,0.468,1072.09,2290.44,0.808,1890.75,2338.67,3.1,0.24,46.88,21.54,2145.47,2061.17,45.04,41.29,2.34,0,56.38,18,0.07,17.08,3.02,1.11,41.55,14.74,0,4.45,11.87,42.59
5211800,1911,8397,7357,36559,88.81,47.35,49.97,11.94,0.04,4.9,72.08,10.47,42.3,372.61,695.58,0.64,22.36,66.38,33.18,15.89,40.82,65.45,16.85,24.75,10.36,30.53,70.37,0.92,5.55,2.13,2.41,39.99,51.49,45.68,69.19,46.29,61.37,99.12,95.52,97.38,61.77,56.02,39.32,5.97,3.83,0.48,40.38,0.393,935.57,2380.99,0.878,2042.31,2325.48,3.41,1,39.97,35.29,2206.43,2141.27,53.98,38.97,2.81,0.01,58.21,17,0.07,17.03,2.84,1.08,30.79,8.08,0,4.79,11.32,41.98
5211909,2994,13639,11545,53394,67.5,43.21,54.14,20.75,0.79,4.59,70.18,14.29,43.26,573.82,1157.78,1.07,39.58,46.97,58.75,26.21,79.52,74.93,33.08,44.48,21.03,46.6,42.58,12.66,5.09,2.1,24.96,50.13,69.14,23.99,76.39,36.71,69.54,98.72,99.08,98.74,57.08,68.42,56.21,11.16,7.06,1.6,52.88,0.345,1066.11,3088.65,0.431,1460.68,3391.67,4.1,0.65,52.54,41.22,2477.8,2466.9,35.86,54.54,7.01,0.16,38.29,19,0.1,16.58,3.88,1.02,34.15,13.26,0.17,4.27,15.96,42.59
5212006,140,738,553,2652,60.22,49.19,59.49,5.24,0,4.72,69.8,8.7,41.85,391.24,586.16,0.54,0,67.99,19.17,0,50.81,60.04,10.49,14.47,7.23,5.06,91.14,0,4.7,2,0,56.24,48.16,44.49,73.16,42.89,61.27,99.49,100,99.7,54.23,73.55,50.83,3.93,1.37,0,44.27,0.295,547.13,1853.69,0.691,1440.71,2084.04,3.18,0,44.27,23.28,1663.82,1604.07,50.31,32.69,2.64,0,64.67,18,0.11,16.18,4.45,1.19,56.11,20.55,0,4.31,11.73,41.82
5212105,379,1786,1366,6320,74.52,37.55,58.05,15.15,0,4.66,71.16,12.28,41.57,567.3,1330.74,1.23,35.07,48.62,45.02,0.22,64.93,65.3,21.51,31.92,20.79,38.59,47.95,1.83,5.33,2.2,0,75.11,72.12,24.65,75.67,39.7,67.75,98.88,98.28,98.67,69.02,67.84,47.68,4.7,3.12,0.71,46.86,0.298,1007.03,3375.15,0.566,1887.41,3337.1,3.93,0.18,46.78,20.01,3163.28,2917.48,44.62,72.31,2.05,0,25.64,18,0.07,14.96,2.72,1.06,50.95,14.12,0,4.5,13.39,41.14
5212204,1216,5906,4693,22520,67.8,43.31,54.62,15.72,0,4.76,72.02,11.79,41.71,482.68,862.04,0.8,28.57,56.91,41.32,0.32,55.27,59.71,22.72,30.86,12.93,25.31,59.39,4.78,5.32,2.15,0,63.54,57.53,36.56,66.39,47.13,57.3,99.71,99.29,99.55,71.34,59.8,51.6,5.69,3.9,0.6,44.87,0.405,968.6,2393.57,0.761,1861.46,2446.01,2.97,1.86,44.03,28.64,2189.29,2129.01,44.76,45.22,5.49,0.01,49.28,18,0.06,17.97,2.56,1.07,51.15,13.93,0.08,4.54,13.39,41.29
5212303,472,2098,1794,8336,98.43,49.22,68,11.09,0,4.61,70.01,14.65,45,365.16,644.02,0.59,0,67.04,38.41,0.67,51.56,69.07,12.93,29.54,15.51,10.37,78.87,2.06,5.05,1.91,0,14.66,14.25,85.24,63.06,52.47,53.51,99.78,99.01,99.15,68.84,48.61,41.61,5.76,2.64,0.48,39.85,0.494,857.22,1736.76,0.776,1384.51,1785.02,5.85,2.14,39,41.34,1689.72,1558.14,50.05,45.06,1.45,0.06,53.43,18,0.09,16.67,3.88,1.1,37.98,16.98,0.44,4.48,16.22,44.56
5212402,439,2296,1733,9511,30.83,63.64,82.07,0.69,0.23,5.48,76.51,13.38,45.63,162.29,226.75,0.21,0,91.64,3.06,0,5.31,35.83,0.52,1.62,0,0.35,96.7,0,3.64,1.92,0,6.59,5.32,93.41,58.69,61.14,,,,,81.23,40.63,52.93,1.31,0.8,0.12,33.51,0.489,484.11,989.03,1.709,918.11,537.13,5.2,0.32,33.4,5.43,967.4,902.8,57.38,4.39,7.85,0.05,87.7,17,0.1,19.23,4.65,1.03,22.24,7.47,0.04,5.26,15.2,45.04
5212501,4753,22533,19066,92817,82.01,48.23,41.71,17.65,1.86,4.81,74.85,11.72,39.86,569.91,1104.88,1.02,31.97,47.64,50.37,21.23,81.53,69.87,32.8,42.06,18.87,39.21,30.38,5.96,4.87,2.01,0,63.53,76.23,15.49,71.51,40.74,59.26,98.56,97.94,98.03,62.3,58.14,41.3,14.08,7.63,1.24,47.74,0.617,1722.93,2791.57,0.675,2106.46,3118.67,3.21,1.59,46.98,53.52,2525.01,2523.88,42.04,41.83,4.81,0.11,53.25,17,0.05,21.3,2.2,1.04,61.17,49.5,0.15,4.62,13.12,39.42
5212600,152,759,559,2670,78.53,44.36,43.83,8.05,0,4.84,72.27,6.09,40.65,391.24,998.28,0.92,0,59.03,34.35,0,31.13,71.71,15.92,19.68,23.43,16.64,85.69,0,5.31,2.04,0,59.75,57.3,40.54,69.68,42.93,60.53,98.7,100,99.25,64,59.19,42.56,6.06,0.91,0,46.92,0.357,949.66,2662.66,0.694,1861.33,2682.28,2.47,0,46.92,21.63,2417.73,2359.17,47.79,59.44,1.35,0,39.21,18,0.06,17.49,2.55,1.12,43.93,23.84,0,4.73,7.82,40.26
5212709,228,1222,872,5125,4.78,59.27,87.89,0.58,0,5.76,80.73,12.01,41.38,260.83,602.46,0.56,0,72.37,6.42,2.87,23.51,45.61,5.7,0.23,5.18,4.03,82.51,0,4.96,2.24,0,13.12,14.61,84,40.95,79.56,34.32,99.5,97.92,98.93,84.48,22.54,28.76,0.66,0.24,0,31.59,1.327,3061.01,2306.26,0.675,2057.64,3047.43,3.11,0.76,31.35,7.69,2390.75,2393.18,65.82,35.62,0.55,0,63.83,15,0.06,22.69,3.01,1.04,18.77,7.97,0,5.29,12.88,41.13
5212808,1095,4923,4185,21524,69.75,48.97,62.09,8.16,0,5.06,74.46,7.26,41.2,391.24,699.37,0.65,6.62,66.43,16.15,5.23,23.44,58.8,8.37,8.93,10.89,9.39,80.4,0.12,5.07,2.15,0,54.46,58.8,40.67,57.44,55.16,46.98,99.23,99,98.99,85.03,36.47,33.19,3.48,1.9,0.36,44.01,0.437,872.57,1996.21,0.898,1877.85,2092.1,1.62,0.58,43.76,23.16,1725.45,1878.07,49.42,3.49,3.48,0.06,92.97,17,0.05,18.62,2.43,1.11,41.61,11.65,0,4.92,7.43,41.12
5212907,57,300,223,1095,86.98,40.36,65.47,5.83,0,4.95,69.96,13.27,50.39,573.82,791.05,0.73,0,44.39,31.84,3.59,71.75,78.48,18.83,17.49,29.15,8.52,77.13,0,5.79,2.4,0,89.69,92.2,6.88,75.99,40.18,71.86,96.48,98.21,97.35,71.25,80.57,66.67,2.71,2.71,0.9,39.93,0.375,781.58,2084.54,0.596,1356.49,2277.61,8.63,0,39.93,23.77,2011.98,1749.95,44.78,44.75,1.28,0,53.97,19,0.16,15.16,6.03,1.13,25.48,9.37,0,4.51,16.32,48.84
5213004,278,1157,1105,5032,74.12,42.17,53.57,20.63,0.18,4.48,65.97,13.01,42.24,652.07,1568.93,1.45,46.43,46.06,53.76,1.27,69.68,64.71,24.52,33.91,18.09,46.7,47.87,2.09,5.14,2,0,59.67,55.42,39.52,71.91,40.13,64.39,98.04,98.87,98.23,64.05,71.12,60.8,4.2,2.15,0.85,46.49,0.214,972.55,4543.73,0.552,2754,4992.85,4.5,0,46.49,23.36,4200.49,3822.11,40.64,47.79,2.78,0.48,48.95,19,0.09,15.03,3.46,1.09,54.39,15.12,0.06,4.3,15.17,41.63
5213087,1385,6964,5382,28371,66.56,55.15,58.17,17.73,0.3,5.19,79.88,6.26,38.16,495.57,952.19,0.88,0,54.61,9.9,2.32,66.07,57.5,9.52,2.57,9.49,14.88,37.32,1.54,4.48,2.06,0,64.65,53.18,33.63,66.84,53.43,53.44,98.86,97.26,97.93,72.79,43.01,52.75,5.34,2.79,1.03,43.29,0.466,1377.33,2954.18,0.571,2154.41,3774.09,0.75,3.47,41.79,45.93,2737.07,2721.52,50.89,35.47,3.81,0.11,60.61,16,0.03,21.17,1.3,1.07,64.03,36.39,0.02,5.09,6.92,38.06
5213103,1106,5182,4426,21690,78.35,42.86,58.5,18.12,0.34,4.81,71.69,11.11,42.75,628.97,1199.2,1.11,52.35,43.54,50.32,32.72,76.19,74.22,30.84,35.99,23.4,54.27,46.91,8.07,5.3,2.22,30,37.09,62.58,30.87,78.6,36.14,71.72,99.16,96.69,98.1,57.49,69.52,48.78,9.94,6.49,2.01,50.27,0.353,1100.42,3115.21,0.48,1746.66,3637.54,2.72,0.23,50.15,36.78,2715.1,2615.14,40.32,48.57,11.03,0.02,40.38,19,0.09,15.01,3.33,1.06,27.75,12.73,0.18,4.47,12.53,42.24
5213202,1134,5928,4536,25308,46.26,62.76,65.7,5.11,0.07,5.53,79.87,9.75,42.91,326.03,524.51,0.48,9.81,75.8,13.27,0,35.56,49.12,9.95,4.79,6.53,9.12,77.66,0.09,4.3,1.96,0,28.84,24.38,71.48,57.87,56.13,,,,,73.41,34.36,44.21,4.41,2.4,0.51,46.07,0.454,836.07,1840.38,0.57,1409.34,2472.14,2.96,4.76,43.88,14.02,1671.76,1634.63,52.92,23.81,6.73,0,69.46,16,0.06,20.56,2.86,1.07,49.46,19.39,0.05,5.17,11.12,42.42
5213301,497,2653,2060,11214,65.29,59.6,76.77,9.79,0,5.39,80,14.48,42.65,423.84,706.3,0.65,0,63.11,19.76,0,65.87,58.19,13.4,6.37,11.94,5.54,58.45,3.02,4.59,2.06,0,58.05,51.54,42.64,66.89,49.21,,,,,71.75,51.94,57.65,4.12,2.56,0.11,40.26,0.385,877.83,2281.63,1.084,2107.91,1944.32,3.06,0.93,39.89,18.9,2115.72,2046.74,51.58,36.38,5.15,0,58.47,15,0.05,20.88,2.34,1.04,59.03,26.11,0,5.28,15.9,42.3
5213400,165,831,571,2787,80.74,47.46,53.06,4.9,0,4.78,76.18,8.78,41.54,312.99,482.32,0.45,22.77,73.4,33.27,0,46.06,65.5,11.91,17.43,13.49,15.06,81.96,1.6,5.97,2.15,0,40.81,38.1,59.61,68.69,46.39,59.34,100,98.73,99.46,68.03,64.46,40.32,3.27,2.31,0,41.01,0.464,780.6,1681.22,0.687,1326.01,1930.61,3.45,0.84,40.67,22.87,1677.38,1558.17,50.5,36.74,0.29,0,62.97,17,0.06,16,2.58,1.16,45.14,21.11,0,4.48,10.7,40.84
