cod_mun,n_dom_amostra,n_pes_amostra,dom_pond,pop_pond,a11_adensamento,a12_proprio_quit,a13_alugado,a15_moradores,a15z_v005_familia,a16_com_criancas,a17_resp_mulher,a18_idade_resp,a2_agua_rede,a22_energia,a23_esgoto_adeq,a24_duravel,a25_urbano,a26_radio,a27_geladeira,a28_televisao,a29_automovel,a3_agua_dentro,a30_fogao_lenha,a4_esgoto_rede,a5_esgoto_inadeq,a7b_sem_banheiro,b1_alfabetizacao,b10_sem_instrucao,b11_alfab_resp,b1z_alfab_naonulo_15mais,b1z_alfab_naonulo_5a14,b1z_alfab_naonulo_geral,b2_analf_60mais,b3_freq_6a14,b3z_v036_igual_0,b4_freq_15a17,b8_superior_comp,c1_participacao,c13_beneficio,c2_desocupacao,c2z_v047_naonulo,c3_ocupacao,d3_envelhecimento,d5_pop_0a5,d6_pop_65mais,d7_razao_sexo,d7z_filhos_no_sexo_0,e1_nao_natural,e2_migrante_5anos,e3_estrangeiro,e4b_trab_estuda_outro_mun,f1_tamanho_familia
4303509,2916,15130,10996,57288,49.25,64.51,13.87,5.13,5.03,73.51,10.36,44.32,17.09,29.46,13.3,90.73,45.1,72.93,15.29,10.74,6.37,17.45,73.02,0,42.23,44.44,72.48,39.11,69.53,100,100,86.15,47.71,73.42,0.1,28.04,0.62,45.48,1.05,1.53,32.69,44.78,0.08,16.71,3.37,1.03,0,18.79,5.98,0.13,1.44,4.87
4303608,462,2670,1484,8578,42.05,40.97,6.4,5.68,5.58,82.79,5.17,40.91,14.56,28.17,1.21,89.89,21.7,75.94,10.58,7.21,8.89,25,95.55,0,84.91,13.88,74.66,32.3,67.39,100,100,84.47,45.93,74.75,0,32.05,0.72,39.61,1.09,0.92,26.74,39.25,0.04,19.03,1.69,1.09,0,24.82,11.51,0.05,1.17,5.46
4303707,362,2141,1311,7801,43.48,86.19,2.29,5.87,5.84,78.54,5.72,43.16,6.41,8.47,2.9,94.51,6.18,73.76,8.16,0,5.95,17.01,97.71,0,75.74,21.36,92.55,8.76,83.87,100,100,85.6,15.05,71.02,0,29.88,0,82.24,0.13,0,58.01,82.24,0.08,17.19,3.36,1.06,0,20.78,5.23,0.41,1.44,5.55
4303806,432,2440,1702,10136,31.96,78.97,4.64,5.67,5.51,82.86,8.62,42.35,0.47,26.62,6.29,94.59,15.92,72.33,13.22,3,8.7,18.8,96.47,0,69.21,24.5,79.69,29.87,75.47,100,100,85.66,45.16,76.53,0,20.9,0.76,62.72,0.37,0.09,43.4,62.66,0.06,17.91,2.57,1.01,0,37.89,7.58,0.43,0.4,5.32
4303905,856,4256,3360,16617,29.35,63.48,19.46,4.91,4.64,70.06,9.67,43.02,1.9,71.46,26.73,82.2,28.63,84.79,42.56,32.2,12.62,30.06,41.01,0,72.08,1.19,84.13,20.28,79.94,99.96,100,87.52,27.86,78.37,0.03,20.26,0.55,53.07,6,2.91,39.15,51.53,0.09,15.37,3.63,0.98,0,54.47,22.4,0.02,6.62,4.52
4304002,562,2993,1856,10332,51.62,67.35,6.63,5.39,5.31,79.67,8.41,41.41,0,18.8,3.29,81.14,25.05,54.58,11.75,4.42,7.81,9.16,92.03,0,64.6,32.11,69.94,38.47,65.63,100,100,82.84,56.58,78.36,0,26.1,0.27,44.86,0.46,0.1,30.13,44.82,0.05,20.58,2.17,1.04,0,15.47,7.05,0.17,1.39,5.18
4304200,1608,7209,5703,26559,24.29,79.33,4.16,4.51,4.24,67.49,8.75,44.78,15.15,22.04,10.42,80.75,16.18,71.65,18.31,5.84,10.63,19.62,83.29,0,55.53,34.05,78.73,32.93,76.1,100,100,87.39,32.39,76.21,0,26.76,0.33,45.94,1.04,0.37,34.5,45.77,0.13,15.07,4.64,1.02,0,8.31,2.61,0.07,0.6,4.17
4304309,347,1996,1343,7690,44.3,81.53,2.9,5.69,5.7,77.88,5.16,41.18,5.88,16.31,1.94,86.52,6.63,69.32,10.72,0.97,10.87,8.41,95.53,0,68.35,29.71,88.5,14.33,82.05,100,100,84.4,31.49,74.08,0,16.89,0,70.8,0.13,0,49.12,70.8,0.05,18.73,2.37,1.05,0,24.6,8.43,0.55,0.06,5.58
4304408,737,3672,2821,13909,34.53,64.09,16.09,4.9,4.84,68.9,12.22,45.14,35.59,59.98,39.38,85.68,63.45,81.39,28.04,21.38,14.36,44.49,90.39,0,48.85,11.77,77.87,43.81,74.41,100,100,86.83,40.67,81.96,0,50.19,1.52,39.74,5.53,0.2,29.01,39.66,0.1,16.14,4.06,1.01,0,30.64,9.13,0.45,1.94,4.77
4304507,3016,14832,12038,62451,45.85,76.63,4.07,4.94,4.76,70.43,8.18,44.66,6.89,9.55,5.3,73.43,6.4,64.89,5.68,2.29,6.09,10.74,89.54,0,7.86,86.84,70.78,37.05,66.69,100,100,86.78,47.44,70.84,0.01,26.95,0.21,44.88,0.35,0.12,32.82,44.82,0.1,15.91,3.74,1.05,0,6.98,1.65,0.08,0.39,4.69
4304606,8453,39294,32868,153730,38.84,54.07,30.68,4.62,4.35,69.67,12.41,42.04,64.98,86.73,32.87,95.54,96.97,84.05,47.93,44.38,13.17,47.22,22.36,0,65.99,1.13,86.56,19.63,81.85,99.92,99.95,87.1,37.68,81.36,0.18,48.15,1.04,41.72,6.1,2.38,31.07,40.69,0.07,15.36,2.73,0.99,0,61.26,21.08,0.98,32.75,4.25
4304705,2214,11123,8442,42504,29.84,64.65,15.2,4.97,4.73,71.09,11.22,44.23,32.11,64.26,24.14,90.09,70.9,80.37,31.99,18.76,15,36.19,73.44,0,70.42,5.44,84.58,23,81.52,100,100,86.95,34.46,81.18,0,48.81,1.49,42,3.04,2.14,30.94,41.1,0.09,15.8,3.64,0.98,0,33.08,13.68,0.29,1.08,4.69
4304804,563,3193,2168,12374,28.37,80.58,7.61,5.63,5.51,73,5.91,43.96,21.03,51.8,16.56,93.91,36.21,84.32,31.37,19.6,9.64,38.79,94.14,0,61.9,21.54,85.66,21.92,80.87,100,100,87.34,42.94,78.47,0,30.11,0.68,59.98,1.59,0.07,43.51,59.94,0.08,15.66,3.11,1.02,0,12.53,6.26,0.09,0.72,5.41
4304903,665,4391,2330,15539,41.85,86.74,4.33,6.57,6.32,80.92,6.05,44.23,13.05,31.72,8.58,68.28,15.36,82.32,12.92,4.64,6.82,34.38,95.84,0,58.8,32.62,80.49,28.4,75.77,100,100,86.6,53.72,81.56,0,27.6,0.39,49.39,0.21,0.27,35.61,49.25,0.07,15.88,2.83,1,0,12.94,3.44,0.15,1.99,6.02
4305009,784,4511,2725,15594,45.58,75.12,5.17,5.73,5.48,80.7,7.19,42.74,10.83,15.82,6.2,80.7,20.59,73.21,10.72,3.38,8.84,20.48,93.5,0,65.17,28.62,79.69,24.88,73.99,100,100,83.74,44.13,72.91,0,23.8,0.12,54.12,0.19,0.43,37.41,53.89,0.07,19.4,3.05,1.04,0,24.66,5.27,0.11,1.34,5.18
4305108,7560,37806,28480,144871,27.23,62.87,22.76,4.95,4.71,70.85,12.51,43.34,70.39,81.65,57.57,88.4,81.65,88.07,52.25,47.78,20.86,72.34,60.46,0,33.55,8.89,88.32,17.81,84.53,99.98,100,89.16,32.9,83.65,0.03,59.52,3.15,44.65,3.5,1,33.89,44.21,0.08,13.46,3.08,0.96,0,30.72,10.97,0.4,0.64,4.63
4305207,783,4654,2998,18002,38.91,73.88,10.21,5.85,5.7,76.24,9.51,44.17,18.81,31.85,13.04,91.03,37.09,81.49,19.91,4.67,8.91,25.32,89.03,0,75.58,11.37,91.2,12.24,85.51,100,100,85.62,20.1,78.52,0,44.95,0.59,52.84,0.89,0.29,36.97,52.69,0.09,17.48,3.84,0.99,0,23.17,9.07,0.15,1.29,5.47
4305306,578,3125,1945,10573,27.46,81.65,8.02,5.45,5.35,74.54,6.11,43.08,12.13,32.29,3.24,91.88,20.36,79.33,13.78,2.06,8.39,21.9,91.05,0,87.04,9.72,92.11,9.5,86.75,100,100,85.73,13.57,75.43,0,17.57,0.3,45.1,0.35,0,31.77,45.1,0.07,17.25,3,1.07,0,27.56,6.53,0.12,0.31,5.24
4305405,217,1069,821,4405,37.27,67.36,1.58,4.85,4.81,76.69,4.12,40.67,0,16.57,1.71,88.31,14.01,70.89,11.08,1.83,9.62,7.55,93.42,0,84.77,13.52,83.16,15.12,75.78,100,100,82.2,38.41,76.26,0,28.62,0.72,67.99,0.1,0,47.01,67.99,0.05,20.34,2.32,1.11,0,50.08,23.2,0.2,1.35,4.78
4305504,377,2127,1410,7587,43.69,78.09,2.48,5.59,5.62,80.03,6.2,41.35,4.47,16.6,5.74,90.21,12.13,60.43,6.31,4.75,5.82,17.59,87.38,0,55.89,38.37,72.16,36.31,69.07,100,100,85.48,50,73.11,0,19.22,0.43,48.42,0.3,0,33.86,48.42,0.06,17.33,2.54,1.02,0,17.9,6.2,0.05,0.57,5.45
4305603,279,1600,953,5558,24.55,80.17,4.41,5.69,5.67,81.76,8.3,42.8,1.05,28.23,6.4,82.27,19.2,80.48,18.89,3.15,17.94,17.42,90.66,0,74.82,18.78,87.7,16.57,84.57,100,100,86.76,30,75.27,0,20.58,0.56,41.74,0.42,0,30.66,41.74,0.07,16.32,2.93,1,0,23.55,6.03,0.11,2.91,5.3
4305702,272,1351,1134,5911,38.11,75.84,5.73,4.96,4.82,73.51,4.72,44.28,2.12,19.58,1.94,73.1,14.29,64.9,4.85,0.26,3.17,15.34,97.53,0,74.87,23.19,86.32,16.73,78.46,100,100,83.1,34.45,64.41,0.22,16.16,0,42.7,0.38,0,30.08,42.6,0.1,18.54,4.17,1.06,0,17.21,5.73,0.32,3.26,4.86
4305801,687,4312,2549,15521,55.08,82.82,3.81,6.19,6.02,84.06,5.12,41.27,10,11.42,2.24,92.43,10.4,64.57,6.39,1.45,9.3,13.53,95.92,0,63.08,34.68,75.51,29.71,73.09,100,100,82.51,50.19,72.55,0,17.22,0.08,53.29,0.16,0,35.49,53.29,0.04,20.76,2.03,1.05,0,27.32,6.26,0,0.2,5.77
4305900,423,2262,1585,8437,50.91,69.65,3.6,5.25,5.17,77.83,9.82,41.62,0,9.09,1.14,55.39,18.36,44.23,4.92,1.2,5.55,2.78,74.01,0,57.73,41.14,66.32,43.73,58.7,100,100,82.88,53.07,67.13,0,11.67,0.17,55.75,0.09,0.09,37.51,55.7,0.05,20.23,2.28,1.08,0,17.55,9.66,0.09,0.82,5.09
4306007,1022,5551,3513,19275,34.84,78.65,6.12,5.43,5.19,78.07,7.88,42.13,2.56,26.93,1.02,89.04,17.68,76.03,13.66,1.25,10.9,9.74,93.77,0,78.37,20.61,86.75,17.45,82.18,100,100,84.65,26.18,81.18,0,24.19,0.43,55.21,0.22,0.09,38.87,55.16,0.06,18.69,2.76,1.01,0,42.04,7.42,0.13,0.71,5.04
4306106,2993,15205,11278,57930,33.42,58.31,19.36,5,4.81,70.95,15.36,44.8,39.03,60.51,27.56,75.3,76.65,78.36,35.91,23.25,12.87,38.98,70.93,17,63.57,8.88,83.96,22.92,79.84,99.96,99.95,87.2,36.55,79,0.03,44.28,3.16,41.31,3.59,2.03,30.3,40.47,0.1,15.43,3.79,0.96,0,24.56,9.68,0.38,1.04,4.7
4306205,502,2505,1730,8771,25.43,74.91,9.77,5.04,4.88,71.59,10.31,46.21,0.81,63.7,4.91,86.59,18.61,85.55,25.49,10.75,9.36,14.28,81.39,0,83.87,11.21,90.3,12.15,85.87,100,100,87.86,17.49,78.21,0,33.44,0.22,49.46,1.36,0.4,36.93,49.26,0.13,14.81,4.88,1,0,19.64,6.58,0.03,4.55,4.82
4306304,277,2015,921,6281,46.36,90.34,1.41,7.21,6.83,88.38,9.39,42.14,0.87,11.4,0,93.38,2.39,72.64,4.34,0.76,3.37,22.26,93.7,0,58.41,41.59,72.67,36.21,66.81,100,100,84.08,76.19,77.64,0,21.47,0.54,44.7,0,0,30.14,44.7,0.03,20.03,1.35,1.08,0,23.95,4.49,0.13,2.38,6.42
4306403,633,3520,2425,13803,28.99,84.21,4.66,5.56,5.21,71.13,6.64,46.23,0.82,50.64,11.46,81.65,23.88,83.84,31.18,13.73,10.27,26.19,86.14,0,73.81,14.72,93.63,7.18,86.42,100,100,87.18,13.6,77.17,0,41.84,0.63,54.25,1.13,0.17,39.38,54.16,0.11,15.64,4.43,1.07,0,10.85,3.88,0,2.79,5.04
4306502,724,3717,2688,14409,49.55,78.46,2.38,5.19,5.05,72.06,11.47,47.02,3.27,3.5,2.31,65.03,5.32,50.74,2.16,0.63,3.31,6.51,91.67,0,7.81,89.88,68.05,40.66,63.79,100,100,84.7,53.88,59.95,0,19.92,0.14,46.01,0.78,0.09,32.55,45.97,0.11,18.38,4.75,1.06,0,5.68,1.95,0.28,0.05,4.98
4306601,1738,7985,6928,32801,37.17,62.88,15.42,4.57,4.42,65.31,15.76,46.16,35.93,40.85,24.15,74.18,63.48,79.88,24.45,7.69,13.73,31.05,61.24,17.6,33.13,42.73,77.48,31.36,74.34,100,100,87.99,40.57,75.07,0,51.33,1.35,42.62,2.51,2.32,31.88,41.63,0.13,14.63,4.93,0.99,0,14.16,6.18,1.12,1.31,4.34
4306700,174,1004,622,3473,34.41,77.01,7.56,5.68,5.43,78.44,11.31,46.39,22.19,63.83,19.61,95.82,32.32,81.83,41.96,12.06,12.7,37.62,87.78,0,56.75,23.63,82.29,22.06,77.25,100,100,89.09,33.01,82.42,0,39.36,1.07,41.24,0.39,0,30.35,41.24,0.08,14.63,3.31,1.01,0,11,6.04,0.12,5.7,5.1
4306809,953,5303,3354,18605,31.78,81.19,10.41,5.49,5.33,74.57,8.01,44.79,23.38,52.09,19.5,86.11,8.23,80.68,34.47,18.28,12.13,41.59,80.62,0,61.3,19.2,85.04,20.03,82.07,100,100,88.5,37.35,81.14,0,40.97,0.87,43.99,1.26,0,32.34,43.99,0.09,14.58,3.74,0.99,0,15.01,4.94,0.16,1.42,5.21
4306908,1753,9109,6314,34548,44.95,70.51,5.38,5.2,5.07,73.1,11.54,45.75,13.83,14.52,12.02,61.04,18.01,59.06,8.89,4.75,7.02,15.08,83.45,0,17.36,70.62,66.63,44.27,63.17,100,100,86.78,53.66,65.45,0,34.03,0.51,42.33,0.63,0.82,30.88,41.98,0.09,15.96,3.67,1.04,0,5.57,1.8,0.09,0.48,4.93
4307005,2465,12180,9547,48677,28.94,63.86,20.92,4.91,4.7,70.92,13.09,44.18,42.22,64.78,33.62,94.52,41.98,83.84,40,22.71,14.77,49.77,81.67,0,60.02,6.36,86.29,18.67,81.98,100,100,87.35,34,82.16,0,53.58,2.11,50.99,2.35,1.43,37.74,50.26,0.09,15.4,3.66,0.95,0,31.23,7.99,1.21,0.73,4.63
4307104,507,2040,1864,7954,29.67,57.89,10.25,3.98,3.97,58.05,15.08,47.11,18.99,26.66,19.69,78,19.9,69.47,16.74,5.74,9.66,25.21,83.69,0,14.22,66.09,72.85,33.76,71.8,100,100,89.04,43.76,72.99,0,34.24,0.84,50.41,1.26,0.75,38.79,50.03,0.17,13.26,5.73,1.16,0,19.05,6.95,2.04,0.7,3.86
4307203,474,2893,1755,10512,60.85,81.2,2.39,6.07,6.04,84.2,9.56,41.09,0,7.81,1.2,71.51,7.81,57.89,4.27,1.37,3.76,7.69,85.01,0,28.32,70.48,63.55,45.29,60.81,100,100,82.53,72.35,68.59,0,12.92,0,72.92,0.06,0,48.1,72.92,0.04,20.67,2.05,1.01,0,26.42,5.59,0.31,0.46,5.72
4307302,636,3498,2399,13496,55.02,71.11,2.08,5.45,5.37,79.15,5.07,40.71,2.67,9.71,0.63,80.83,7.79,48.44,5.67,0.38,6.59,5.75,83.62,0,51.15,48.23,74.1,40.64,66.52,99.94,100,82.42,44.33,70.63,0.04,17.24,0.18,56.46,0.22,0,37.74,56.46,0.05,20.35,2.22,1.06,0,28.38,9.58,0.13,0.5,5.24
4307401,400,2295,1557,8672,37.06,61.66,5.2,5.63,5.61,81.94,8.86,42.69,0,13.74,2.5,84.65,12.65,65.32,7.45,3.21,6.55,7,88.18,0,49.84,47.66,73.59,32.65,69.73,100,100,85.37,48.29,75.91,0,30.17,0,43.27,0.19,0.43,29.66,43.09,0.05,18.05,2.48,1.08,0,15.13,5.75,0,0,5.37
4307500,1570,8309,6371,34965,39.29,73.24,6.55,5.29,5.2,78.98,7.7,41.82,16.97,26.09,13.48,68.23,32.21,60.57,15.3,6.07,6.94,20.59,81.37,0,53.65,32.87,73.85,36.87,71.59,100,100,83.82,51.98,74.95,0,29.59,0.5,42.37,0.79,1.1,29.14,41.9,0.06,18.89,2.84,1.03,0,15.85,7.14,0.06,0.52,5.16
4307609,498,2256,1919,8916,30.8,62.53,19.85,4.56,4.42,67.93,10.8,42.86,0.42,76.29,24.49,91.97,88.74,86.97,45.49,29.44,15.42,31.68,59.82,0,73.48,2.03,87.38,14.96,81.32,100,100,87.61,31.15,80.6,0,42.05,1.49,48.5,3.36,1.38,35.76,47.83,0.1,15.77,3.86,1.06,0,59.7,25.4,0.22,20.37,4.26
4307708,1959,8877,7543,34597,38.47,58.25,25.31,4.49,4.31,67.38,13.56,42.22,0.21,85.34,28.79,97.03,38.46,84.58,46.27,42.63,13.02,31.99,27.07,0,70.71,0.49,86.33,19.35,81.57,100,100,87.81,37.82,84.24,0,53.82,1.3,40.65,6.2,4.16,30.57,38.96,0.09,14.87,3.17,0.98,0,69.91,25.05,0.86,30.14,4.2
4307807,1797,8148,6446,30752,17.89,77.63,11.05,4.52,4.23,64.45,7.76,45.88,22.67,77.49,20.2,91.23,36.13,90.74,47.19,23.74,15.7,29.74,80.53,6.33,74.05,5.76,96.18,5.01,91.84,99.98,100,89.52,8.79,82.61,0.01,46.62,0.94,44.35,1.69,0.43,34.41,44.16,0.16,12.62,5.36,0.98,0,14.68,5.12,0.33,2.3,4.2
4307906,913,4788,3598,19318,20.51,75.15,12.06,5.18,4.75,71.28,10.23,45.38,38.69,74.68,40.41,91.05,35.38,92.61,46.72,35.63,16.4,63.81,82.02,0,44.44,15.15,86.5,24.15,83.75,100,100,89.39,38.76,81.16,0,47.57,1.87,53.89,1.73,0.25,41.33,53.76,0.11,13.37,3.94,1.01,0,24.81,10.09,0.19,1.57,4.65
4308003,401,2671,1350,9058,39.33,76.3,8,6.53,6.2,80.09,5.29,45.07,42.52,65.19,34.3,80.3,31.41,82.74,44.89,13.7,14.3,52.81,79.33,0,39.19,26.52,82.68,23.05,79.07,100,100,89,47.76,83.8,0,53.43,2.69,37.44,0.67,0,27.89,37.44,0.1,13.27,4.04,1,0,12.63,4.94,0,3.43,5.85
4308102,686,3437,2522,12727,24.03,86.44,4.72,5.01,4.71,66.61,9.43,46.98,2.34,47.38,6.62,98.41,6.78,85.33,25.65,10.19,8.6,16.69,91.83,0,71.69,21.69,98.89,1.19,92.27,100,100,88.39,0.66,82.1,0,23.06,0.62,64.18,1.34,0,48.44,64.18,0.14,14.6,5.19,1.03,0,4.48,1.58,0.09,0.97,4.58
4308201,659,4289,2224,14626,26.48,80.44,6.21,6.52,5.95,81.35,7.91,44.57,27.61,80.62,34.13,91.55,26.66,92.85,45.46,28.51,17.09,63.22,93.79,10.93,36.6,29.27,88.7,17.7,84.42,100,100,89.38,37.33,80.82,0,39.14,0.76,43.83,0.76,0.06,32.54,43.77,0.07,13.69,2.67,1.04,0,8.22,2.88,0.02,3.36,5.62
4308300,683,4242,2594,15312,62.84,89.36,1.54,6.09,6.08,82.51,9.21,41.79,1.97,3.35,0.5,67.31,4.55,37.28,1.77,1.04,1.2,3.2,81.53,0,28.99,70.51,59.65,55.52,57.46,100,100,84.02,61.69,69.35,0,27.59,0,62.85,0.21,0,42.57,62.85,0.04,19.51,1.81,1.05,0,6.62,2.69,0,0.2,5.94
4308409,472,2553,1681,9706,46.88,76.03,2.56,5.4,5.3,72.02,6.75,44.6,3.75,10.11,2.91,43.43,4.4,55.86,8.51,3.33,6.01,6.42,88.46,0,60.86,36.23,70.34,35.56,67.82,100,100,86.31,52.38,75.79,0,24.58,0.51,42.4,0.33,0.88,30.46,42.03,0.08,17.01,3.54,1.03,0,8.32,3.21,0,1.14,5.17
4308508,1086,6670,4110,25567,53.43,75.7,8.98,6.05,6.03,80.94,10.2,41.51,8.47,33.36,11.22,79.46,39.46,70.36,19.39,7.37,9.68,20.75,90.46,0.83,64.4,24.38,77.58,32.27,73.97,100,100,84.54,62.23,78.35,0.02,36.92,1.12,44.22,0.39,1.5,29.98,43.55,0.04,19.06,2.05,1.01,0,23.39,6.87,0.21,0.65,5.88
4308607,966,5287,3745,20812,24.35,80.03,8.76,5.42,5.11,72.78,8.02,45.13,27.02,59.01,27.74,91.7,43.79,90.52,42,23.9,14.37,47.69,92.55,4.51,46.97,25.29,87.49,19.4,84.63,100,100,88.91,30.55,85.13,0,32.11,0.95,50.75,1.14,0.54,38.2,50.48,0.09,13.68,3.64,0.97,0,12.33,4.67,0.19,0.91,4.96
4308706,719,3971,2709,14787,36.06,80.36,3.99,5.49,5.32,74.86,10.33,43.67,8.93,23.99,4.47,96.86,15.54,74.86,12.29,4.65,9.27,31.12,98.23,0,64.08,31.45,83.87,21.07,78.68,100,100,86.02,51.43,78.62,0,25.22,0.28,58.27,0.98,0.39,41.73,58.04,0.09,16.86,3.69,0.99,0,17.04,3.22,0.53,2.97,5.13
4308805,792,3784,2786,13242,39.25,67.41,15.54,4.74,4.66,63.18,10.21,46.74,25.41,32.52,22.29,88.3,34.57,69.27,20.06,14.07,7.86,27.21,85.71,11.77,49.35,28.36,73.54,31.6,69.05,100,100,87.95,37.57,74.51,0,33.75,0.27,40.06,3.64,1.93,30.1,39.29,0.13,14.52,4.85,1.03,0,23.24,8.57,0,0.71,4.55
4308904,1310,6942,5137,27189,32.02,75.57,10.28,5.26,5.12,74.8,10.27,43.36,19.78,37.69,12.83,95.68,18.88,76.09,21.16,10.63,10.89,33.81,94.47,0,63.62,23.55,83.32,22.82,79.69,100,100,86.03,47.49,76.1,0,29.82,1.07,56.49,1.24,1.57,40.46,55.6,0.07,17.08,2.98,0.99,0,20.84,5.64,0.3,0.53,4.95
4309001,1345,7300,4766,25425,43.81,79.23,7.32,5.33,5.16,75.85,7.03,43.41,16.51,17.31,9.17,89.72,20.88,71.36,10.76,3.04,12.72,16.07,93.75,0,63.16,27.68,83.64,20.74,78.71,100,100,84.84,37.34,73.86,0,19.88,0.44,59.15,0.72,0.33,41.64,58.95,0.08,18.1,3.58,1.03,0,18.14,5.25,1.24,0.5,5.1
4309100,733,3628,2476,12378,23.47,72.46,10.1,4.88,4.55,70.56,9.96,45.01,34.41,55.78,32.39,85.74,13.17,83.24,32.59,21.69,14.18,43.42,93.5,0,53.63,13.97,81.82,24.31,78.8,100,100,88.16,44.27,78.86,0,30.53,0.99,50.05,2.78,0.09,37.68,50.01,0.11,14.32,4.12,0.99,0,18.58,7.4,0.48,0.78,4.46
4309209,2867,13589,10945,52462,43.41,67.05,10.35,4.71,4.54,70.51,10.3,43.36,14.25,52.81,15.21,88.48,68.94,73.99,26.3,23.09,8.85,23.25,47.66,0.48,75.44,9.35,77.67,29.74,74.18,99.99,99.97,87.47,48.34,79.55,0.03,41.43,0.56,41.21,4.03,2.74,30.29,40.08,0.08,15.35,3.29,1.03,0,38.34,20.29,0.4,17.61,4.48
4309308,1990,9406,7090,33680,40.25,55.11,18.11,4.69,4.46,68.01,9.84,43.66,43.03,52.03,23.79,84.34,58.38,77.73,29.49,24.65,11.06,37.31,47.79,0,63.82,12.38,76.39,31.55,73.58,100,100,86.71,41.17,73.76,0,38.99,1.17,46.02,2.88,2.71,33.98,44.69,0.1,15.68,3.68,1.05,0,38.01,18.29,0.79,7.15,4.39
4309407,1123,6798,4050,25227,28.74,86.54,6.49,5.98,5.61,76.35,10.91,46.08,20.49,46.02,18.89,90.91,38.17,84.47,28.47,15.56,10.32,36.57,91.06,0,66.42,14.69,84.32,23.07,81.23,100,100,88.18,40.74,81.98,0,35.12,1.02,44.45,1.29,0.56,32.59,44.2,0.09,15,3.49,0.98,0,11.21,2.56,0.24,1.47,5.36
4309506,574,2885,2029,10416,45.29,90.93,2.02,5.02,4.91,74.13,9.38,42.43,10.94,16.12,3.4,94.53,22.42,77.48,11.42,1.34,9.2,19.66,94.28,0,66.24,30.36,89.36,14.36,84.27,100,100,84.64,34.84,73.18,0,30.23,0.31,63.89,0.29,0.94,44.91,63.29,0.09,18.39,3.77,1.03,0,11.56,5.28,0.91,0.74,4.9
4309605,1174,5862,4086,20996,30.23,75.55,9.3,4.98,4.88,75.49,5.42,41.51,4.8,28.71,3.01,89.5,24.13,81.01,18.6,2.42,9.2,12.68,91.41,0,80.4,16.59,85.55,19.4,80.19,100,100,86.18,29.9,77.68,0,23.46,0.52,53.42,0.29,0,38.21,53.42,0.07,16.73,2.72,1,0,37.55,7.86,1.35,0.59,4.77
4309704,518,3083,1910,11262,46.75,78.95,4.71,5.86,5.8,80.43,6.92,41.66,1.05,20.99,5.5,85.97,17.7,71.31,8.27,1.94,8.22,16.13,93.46,0,83.35,11.15,85.71,34.18,77.75,100,100,84.59,39.03,79.09,0,24.14,0.66,73.05,0.06,0.09,50.11,72.98,0.05,18.64,2.18,1.03,0,30.43,5.03,0.12,0.17,5.6
4309803,369,2165,1261,7323,36.56,71.85,2.93,5.87,5.66,81.96,6.64,42.6,0.32,19.59,4.2,98.97,18.24,74.15,9.6,2.62,15.23,13.48,95.72,0,59.32,36.48,75.47,33.04,73.78,100,100,85.14,42.13,82.37,0,23.71,0.8,45.14,0.16,0.22,31.61,45.04,0.04,18.31,1.73,1.05,0,30.57,7.54,0.04,3.09,5.53
4309902,365,2347,1289,8495,38.63,82.7,2.95,6.43,5.95,85.72,7.62,43.15,1.01,10.78,2.48,73.86,10.16,70.75,9.15,3.18,2.87,16.37,92.47,0,77.35,20.17,73.13,33.49,65.97,100,100,82.3,55.92,73.54,0,18.69,0.3,43.5,0.37,0.37,28.95,43.34,0.05,20.94,2.38,1.01,0,19.99,4.92,0.12,0.9,5.56
4310009,919,4732,3701,19339,26.78,75.39,8.65,5.11,4.9,73.52,7.73,44.11,18.29,54.34,14.24,84.73,34.96,83.36,22.1,9.35,13.62,30.4,89.52,0,74.98,10.78,88.73,16.59,84.73,100,100,87.12,25.33,72.9,0,21.9,0.48,48.2,1.01,0.07,35.38,48.16,0.11,15.65,4.3,1.02,0,21.75,5.88,0.23,1.51,4.75
4310108,434,1879,1645,7062,19.76,69.85,12.89,4.25,3.94,59.46,7.33,45.36,0.24,57.57,18.6,90.33,46.2,86.63,43.65,21.88,9.67,22.98,68.63,0,72.52,8.88,89.23,12.51,85.75,100,100,89.24,13.51,79.85,0,20.25,0.2,62.96,2.85,1.47,49.05,62.03,0.18,13.38,5.68,1.01,0,40.92,18.69,0,2.05,3.85
4310207,2823,13621,10805,52738,34.18,67.82,15.37,4.77,4.65,69.34,12.25,43.41,38.84,63.23,25.63,73.58,62.79,81.9,36.82,13.6,14.15,39.74,70.17,11.24,61.88,12.47,86.66,20.8,81.68,100,99.97,87.01,29.24,75.97,0.04,36.26,1.53,42.46,2.21,2.79,31.16,41.28,0.1,15.65,3.93,0.98,0,24.42,8.44,0.99,1.09,4.58
4310306,175,1061,564,3424,34.4,74.11,6.03,5.87,5.59,79.39,7.01,45.74,7.8,34.57,12.23,85.46,22.34,69.86,21.99,13.48,12.59,37.23,92.55,0,50.71,37.06,75.31,37.68,74.56,100,100,88.76,54.7,81.08,0,37.31,1.23,51.79,0.96,0,37.97,51.79,0.09,13.49,3.71,1,0,19.66,5.92,0,1.93,5.37
